ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB,ALL_STAR_APPEARANCES,PIE
201175,Glen,Davis,Glen Davis,"Davis, Glen",G. Davis,glen-davis,1986-01-01T00:00:00,Louisiana State,USA,Louisiana State/USA,81,289,7,0,Forward-Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,glen_davis,2007,2014,N,Y,Y,2007,2,35,8,0.9,4.4,0,
93,Hubert,Davis,Hubert Davis,"Davis, Hubert",H. Davis,hubert-davis,1970-05-17T00:00:00,North Carolina,USA,North Carolina/USA,77,183,12,44,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,hubert_davis,1992,2003,N,Y,Y,1992,1,20,8.2,1.7,1.5,0,
2668,Josh,Davis,Josh Davis,"Davis, Josh",J. Davis,josh-davis,1980-08-10T00:00:00,Wyoming,USA,Wyoming/USA,80,235,3,"",Forward,Inactive,N,0,"","","","",josh_davis,2003,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.3,0.3,1.7,0,
200781,Paul,Davis,Paul Davis,"Davis, Paul",P. Davis,paul-davis,1984-07-21T00:00:00,Michigan State,USA,Michigan State/USA,83,270,3,"",Center,Inactive,N,0,"","","","",paul_davis,2006,2009,Y,Y,Y,2006,2,34,2.6,0.4,1.9,0,
1729,Ricky,Davis,Ricky Davis,"Davis, Ricky",R. Davis,ricky-davis,1979-09-23T00:00:00,Iowa,USA,Iowa/USA,79,195,11,"",Guard,Inactive,N,0,"","","","",ricky_davis,1998,2009,Y,Y,Y,1998,1,21,13.5,3.3,3.5,0,
1629056,Terence,Davis,Terence Davis,"Davis, Terence",T. Davis,terence-davis,1997-05-16T00:00:00,Mississippi,USA,Mississippi/USA,76,201,1,0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,terence_davis,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,7,1.1,2,,0.075
1629093,Tyler,Davis,Tyler Davis,"Davis, Tyler",T. Davis,tyler-davis,1997-05-22T00:00:00,Texas A&M,USA,Texas A&M/USA,82,266,0,"",Center,Inactive,N,0,"","","","",tyler_davis,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,0,0,1,0,
203958,Andre,Dawkins,Andre Dawkins,"Dawkins, Andre",A. Dawkins,andre-dawkins,1991-09-19T00:00:00,Duke,USA,Duke/USA,77,219,0,"",Guard,Inactive,N,0,"","","","",andre_dawkins,2014,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.8,0.3,0.5,0,
1626183,Branden,Dawson,Branden Dawson,"Dawson, Branden",B. Dawson,branden-dawson,1993-02-01T00:00:00,Michigan State,USA,Michigan State/USA,78,225,1,22,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,branden_dawson,2015,2015,Y,Y,Y,2015,2,56,0.8,0,0.7,0,
201286,Eric,Dawson,Eric Dawson,"Dawson, Eric",E. Dawson,eric-dawson,1984-07-07T00:00:00,Midwestern State,USA,Midwestern State/USA,81,250,1,"",Forward,Inactive,N,0,"","","","",eric_dawson,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.8,0,2.5,0,
201948,Austin,Daye,Austin Daye,"Daye, Austin",A. Daye,austin-daye,1988-06-05T00:00:00,Gonzaga,USA,Gonzaga/USA,83,220,6,3,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,austin_daye,2009,2014,Y,Y,Y,2009,1,15,5.2,0.7,2.6,0,
201986,Nando,De Colo,Nando De Colo,"De Colo, Nando",N. De Colo,nando-de-colo,1987-06-23T00:00:00,France,France,Valencia/France,77,195,2,3,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,nando_de colo,2012,2013,Y,Y,Y,2009,2,53,3.8,1.7,1.8,0,
692,Andrew,DeClercq,Andrew DeClercq,"DeClercq, Andrew",A. DeClercq,andrew-declercq,1973-02-01T00:00:00,Florida,USA,Florida/USA,82,255,10,"",Center,Inactive,N,0,"","","","",andrew_declercq,1995,2004,N,Y,Y,1995,2,34,4.8,0.6,4.2,0,
201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,demar-derozan,1989-08-07T00:00:00,Southern California,USA,Southern California/USA,78,220,11,10,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,demar_derozan,2009,2020,N,Y,Y,2009,1,9,20.6,7.4,4.5,,0.144
203473,Dewayne,Dedmon,Dewayne Dedmon,"Dedmon, Dewayne",D. Dedmon,dewayne-dedmon,1989-08-12T00:00:00,USC,USA,Southern California/USA,84,245,7,14,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,dewayne_dedmon,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,6.4,0.7,6,0,
1626214,Bryce,Dejean-Jones,Bryce Dejean-Jones,"Dejean-Jones, Bryce",B. Dejean-Jones,bryce-dejean-jones,1992-08-21T00:00:00,Iowa State,USA,Iowa State/USA,78,203,0,"",Guard,Inactive,N,0,"","","","",bryce_dejean-jones,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,5.6,1.1,3.4,0,
1626155,Sam,Dekker,Sam Dekker,"Dekker, Sam",S. Dekker,sam-dekker,1994-05-06T00:00:00,Wisconsin,USA,Wisconsin/USA,81,230,4,8,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,sam_dekker,2015,2018,Y,Y,Y,2015,1,18,5.5,0.8,3,0,
219,Vinny,Del Negro,Vinny Del Negro,"Del Negro, Vinny",V. Del Negro,vinny-del-negro,1966-08-09T00:00:00,North Carolina State,USA,North Carolina State/USA,,,11,"",Guard,Inactive,N,0,"","","","",vinny_del negro,1988,2001,N,Y,Y,1988,2,29,9.1,3.2,2.3,0,
1627098,Malcolm,Delaney,Malcolm Delaney,"Delaney, Malcolm",M. Delaney,malcolm-delaney,1989-03-11T00:00:00,Virginia Tech,USA,Virginia Tech/USA,75,190,1,5,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,malcolm_delaney,2016,2017,N,Y,Y,Undrafted,Undrafted,Undrafted,5.7,2.8,1.8,0,
2568,Carlos,Delfino,Carlos Delfino,"Delfino, Carlos",C. Delfino,carlos-delfino,1982-08-29T00:00:00,Fortitudo Bologna,Argentina,Fortitudo Bologna/Argentina,78,230,8,10,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,carlos_delfino,2004,2013,N,Y,Y,2003,1,25,8.1,1.7,3.6,0,
1629116,Angel,Delgado,Angel Delgado,"Delgado, Angel",A. Delgado,angel-delgado,1994-11-20T00:00:00,Seton Hall,Dominican Republic,Seton Hall/Dominican Republic,82,245,1,31,Center,Inactive,N,1610612746,Clippers,LAC,clippers,LA,angel_delgado,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.5,0,2,0,
960,Tony,Delk,Tony Delk,"Delk, Tony",T. Delk,tony-delk,1974-01-28T00:00:00,Kentucky,USA,Kentucky/USA,74,189,9,00,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,tony_delk,1996,2005,N,Y,Y,1996,1,16,9.1,1.9,2.5,0,
203521,Matthew,Dellavedova,Matthew Dellavedova,"Dellavedova, Matthew",M. Dellavedova,matthew-dellavedova,1990-09-08T00:00:00,St.Mary's College of California,Australia,St.Mary's College of California/Australia,75,200,7,18,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,matthew_dellavedova,2013,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,3.1,3.2,1.3,,0.059
2736,Luol,Deng,Luol Deng,"Deng, Luol",L. Deng,luol-deng,1985-04-16T00:00:00,Duke,United Kingdom,Duke/United Kingdom,81,237,15,9,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,luol_deng,2004,2018,N,Y,Y,2004,1,7,14.8,2.3,6.1,2,
202458,Justin,Dentmon,Justin Dentmon,"Dentmon, Justin",J. Dentmon,justin-dentmon,1985-09-05T00:00:00,Washington,USA,Washington/USA,71,185,1,"",Guard,Inactive,N,0,"","","","",justin_dentmon,2011,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.3,1.3,1,0,
1629094,Marcus,Derrickson,Marcus Derrickson,"Derrickson, Marcus",M. Derrickson,marcus-derrickson,1996-02-01T00:00:00,Georgetown,USA,Georgetown/USA,79,249,1,32,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,marcus_derrickson,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,4.2,0.1,1.2,0,
1628978,Donte,DiVincenzo,Donte DiVincenzo,"DiVincenzo, Donte",D. DiVincenzo,donte-divincenzo,1997-01-31T00:00:00,Villanova,USA,Villanova/USA,76,203,2,0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,donte_divincenzo,2018,2020,Y,Y,Y,2018,1,17,10.5,3.1,5.5,,0.089
1760,Derrick,Dial,Derrick Dial,"Dial, Derrick",D. Dial,derrick-dial,1975-12-20T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,76,184,4,13,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,derrick_dial,1999,2003,Y,Y,Y,1998,2,52,3.1,0.8,1.6,0,
1627767,Cheick,Diallo,Cheick Diallo,"Diallo, Cheick",C. Diallo,cheick-diallo,1996-09-13T00:00:00,Kansas,Mali,Kansas/Mali,80,219,4,14,Forward-Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,cheick_diallo,2016,2019,Y,Y,Y,2016,2,33,5.3,0.4,4.2,0,
1628977,Hamidou,Diallo,Hamidou Diallo,"Diallo, Hamidou",H. Diallo,hamidou-diallo,1998-07-31T00:00:00,Kentucky,USA,Kentucky/USA,77,202,2,6,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,hamidou_diallo,2018,2020,Y,Y,Y,2018,2,45,11.9,2.4,5.2,,0.103
2564,Boris,Diaw,Boris Diaw,"Diaw, Boris",B. Diaw,boris-diaw,1982-04-16T00:00:00,Pau Orthez,France,Pau Orthez/France,80,250,14,33,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,boris_diaw,2003,2016,N,Y,Y,2003,1,21,8.6,3.5,4.4,0,
200821,Yakhouba,Diawara,Yakhouba Diawara,"Diawara, Yakhouba",Y. Diawara,yakhouba-diawara,1982-08-29T00:00:00,Pepperdine,USA,Pepperdine/USA,79,225,4,9,Forward-Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,yakhouba_diawara,2006,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,3.5,0.7,1.4,0,
200799,Guillermo,Diaz,Guillermo Diaz,"Diaz, Guillermo",G. Diaz,guillermo-diaz,1985-03-04T00:00:00,Miami,USA,Miami/USA,,,0,"","",Inactive,N,0,"","","","",guillermo_diaz,2007,2016,Y,Y,Y,2006,2,52,0.8,0.2,0.3,0,
2424,Dan,Dickau,Dan Dickau,"Dickau, Dan",D. Dickau,dan-dickau,1978-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,72,180,6,10,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,dan_dickau,2002,2007,Y,Y,Y,2002,1,28,5.8,2.5,1.4,0,
2079,Kaniel,Dickens,Kaniel Dickens,"Dickens, Kaniel",K. Dickens,kaniel-dickens,1978-07-21T00:00:00,Idaho,USA,Idaho/USA,80,215,2,"",Forward,Inactive,N,0,"","","","",kaniel_dickens,2003,2007,Y,Y,Y,2000,2,50,1.2,0.1,0.6,0,
1722,Michael,Dickerson,Michael Dickerson,"Dickerson, Michael",M. Dickerson,michael-dickerson,1975-06-25T00:00:00,Arizona,USA,Arizona/USA,77,190,5,8,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,michael_dickerson,1998,2002,N,Y,Y,1998,1,14,15.4,2.6,2.9,0,
101143,Travis,Diener,Travis Diener,"Diener, Travis",T. Diener,travis-diener,1982-03-01T00:00:00,Marquette,USA,Marquette/USA,73,175,5,27,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,travis_diener,2005,2009,N,Y,Y,2005,2,38,4.8,2.4,1.4,0,
203476,Gorgui,Dieng,Gorgui Dieng,"Dieng, Gorgui",G. Dieng,gorgui-dieng,1990-01-18T00:00:00,Louisville,Senegal,Louisville/Senegal,82,252,7,14,Center,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,gorgui_dieng,2013,2020,N,Y,Y,2013,1,21,7.9,1.3,4.5,,0.124
203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,77,215,6,26,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,spencer_dinwiddie,2014,2020,Y,Y,Y,2014,2,38,6.7,3,4.3,,0.102
101113,Ike,Diogu,Ike Diogu,"Diogu, Ike",I. Diogu,ike-diogu,1983-09-11T00:00:00,Arizona State,USA,Arizona State/USA,81,250,6,"",Forward,Inactive,N,0,"","","","",ike_diogu,2005,2011,Y,Y,Y,2005,1,9,6,0.3,3.1,0,
2205,DeSagana,Diop,DeSagana Diop,"Diop, DeSagana",D. Diop,desagana-diop,1982-01-30T00:00:00,No College,Senegal,Oak Hill Academy (VA)/Senegal,84,280,12,2,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,desagana_diop,2001,2012,N,Y,Y,2001,1,8,2,0.4,3.7,0,
124,Vlade,Divac,Vlade Divac,"Divac, Vlade",V. Divac,vlade-divac,1968-02-03T00:00:00,Partizan,Serbia,Partizan/Serbia,85,260,16,21,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,vlade_divac,1989,2004,N,Y,Y,1989,1,26,11.8,3.1,8.2,1,
2413,Juan,Dixon,Juan Dixon,"Dixon, Juan",J. Dixon,juan-dixon,1978-10-09T00:00:00,Maryland,USA,Maryland/USA,75,165,7,12,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,juan_dixon,2002,2008,N,Y,Y,2002,1,17,8.4,1.8,1.9,0,
1720,Michael,Doleac,Michael Doleac,"Doleac, Michael",M. Doleac,michael-doleac,1977-06-15T00:00:00,Utah,USA,Utah/USA,83,262,10,51,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,michael_doleac,1998,2007,N,Y,Y,1998,1,12,4.9,0.6,3.3,0,
1629029,Luka,Doncic,Luka Doncic,"Doncic, Luka",L. Doncic,luka-doncic,1999-02-28T00:00:00,Real Madrid,Slovenia,Real Madrid/Slovenia,79,230,2,77,Forward-Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,luka_don,2018,2020,N,Y,Y,2018,1,3,29,9.2,8.4,,0.187
2039,Keyon,Dooling,Keyon Dooling,"Dooling, Keyon",K. Dooling,keyon-dooling,1980-05-08T00:00:00,Missouri,USA,Missouri/USA,75,195,13,55,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,keyon_dooling,2000,2012,Y,Y,Y,2000,1,10,7,2.2,1.3,0,
201595,Joey,Dorsey,Joey Dorsey,"Dorsey, Joey",J. Dorsey,joey-dorsey,1983-12-16T00:00:00,Memphis,USA,Memphis/USA,,,3,"","",Inactive,N,0,"","","","",joey_dorsey,2008,2016,Y,Y,Y,2008,2,33,2.6,0.4,3.9,0,
1628416,Tyler,Dorsey,Tyler Dorsey,"Dorsey, Tyler",T. Dorsey,tyler-dorsey,1996-02-18T00:00:00,Oregon,USA,Oregon/USA,77,183,2,22,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,tyler_dorsey,2017,2018,Y,Y,Y,2017,2,41,6.7,1.3,2.3,0,
1629652,Luguentz,Dort,Luguentz Dort,"Dort, Luguentz",L. Dort,luguentz-dort,1999-04-19T00:00:00,Arizona State,Canada,Arizona State/Canada,75,215,1,5,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,luguentz_dort,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,12.6,1.6,3.5,,0.056
1628422,Damyean,Dotson,Damyean Dotson,"Dotson, Damyean",D. Dotson,damyean-dotson,1994-05-06T00:00:00,Houston,USA,Houston/USA,77,210,3,21,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,damyean_dotson,2017,2020,Y,Y,Y,2017,2,44,6.7,2.2,1.9,,0.077
200763,Quincy,Douby,Quincy Douby,"Douby, Quincy",Q. Douby,quincy-douby,1984-05-16T00:00:00,Rutgers,USA,Rutgers/USA,75,175,3,5,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,quincy_douby,2006,2008,Y,Y,Y,2006,1,19,4.1,0.7,1.1,0,
201962,Toney,Douglas,Toney Douglas,"Douglas, Toney",T. Douglas,toney-douglas,1986-03-16T00:00:00,Florida State,USA,Florida State/USA,74,195,7,"",Guard,Inactive,N,0,"","","","",toney_douglas,2009,2016,N,Y,Y,2009,1,29,7.6,2.3,2.2,0,
201604,Chris,Douglas-Roberts,Chris Douglas-Roberts,"Douglas-Roberts, Chris",C. Douglas-Roberts,chris-douglas-roberts,1987-01-08T00:00:00,Memphis,USA,Memphis/USA,79,210,6,"",Guard,Inactive,N,0,"","","","",chris_douglas-roberts,2008,2014,Y,Y,Y,2008,2,40,7.1,1.1,2.1,0,
1629635,Sekou,Doumbouya,Sekou Doumbouya,"Doumbouya, Sekou",S. Doumbouya,sekou-doumbouya,2000-12-23T00:00:00,Limoges,France,Limoges/France,80,230,1,45,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,sekou_doumbouya,2019,2020,Y,Y,Y,2019,1,15,3.9,0.6,2.2,,0.036
202220,Zabian,Dowdell,Zabian Dowdell,"Dowdell, Zabian",Z. Dowdell,zabian-dowdell,1984-09-10T00:00:00,Virginia Tech,USA,Virginia Tech/USA,75,191,1,22,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,zabian_dowdell,2010,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,5,2.1,0.8,0,
1628495,Milton,Doyle,Milton Doyle,"Doyle, Milton",M. Doyle,milton-doyle,1993-10-31T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,76,180,1,14,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,milton_doyle,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.4,1,1.8,0,
1628408,PJ,Dozier,PJ Dozier,"Dozier, PJ",P. Dozier,pj-dozier,1996-10-25T00:00:00,South Carolina,USA,South Carolina/USA,78,205,3,35,Guard-Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,pj_dozier,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,7.7,1.6,3.8,,0.087
201609,Goran,Dragic,Goran Dragic,"Dragic, Goran",G. Dragic,goran-dragic,1986-05-06T00:00:00,Union Olimpija,Slovenia,Union Olimpija/Slovenia,75,190,12,7,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,goran_dragic,2008,2020,N,Y,Y,2008,2,45,13.9,4.9,3.3,,0.102
204054,Zoran,Dragic,Zoran Dragic,"Dragic, Zoran",Z. Dragic,zoran-dragic,1989-06-22T00:00:00,Malaga,Slovenia,Malaga/Slovenia,77,200,0,12,Guard-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,zoran_dragic,2014,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.8,0.3,0.5,0,
1724,Bryce,Drew,Bryce Drew,"Drew, Bryce",B. Drew,bryce-drew,1974-09-21T00:00:00,Valparaiso,USA,Valparaiso/USA,75,184,5,"",Guard,Inactive,N,0,"","","","",bryce_drew,1998,2003,N,Y,Y,1998,1,16,4.4,2.2,1.2,0,
203580,Larry,Drew II,Larry Drew II,"Drew II, Larry",L. Drew II,larry-drew-ii,1990-03-05T00:00:00,UCLA,USA,UCLA/USA,74,180,1,1,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,larry_drew ii,2014,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.9,2.5,0.8,0,
1542,Predrag,Drobnjak,Predrag Drobnjak,"Drobnjak, Predrag",P. Drobnjak,predrag-drobnjak,1975-10-27T00:00:00,Efes Pilsen,Serbia,Efes Pilsen/Serbia,83,270,4,14,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,predrag_drobnjak,2001,2004,N,Y,Y,1997,2,48,7.9,0.8,3.5,0,
203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,andre-drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,82,279,8,3,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,andre_drummond,2012,2020,N,Y,Y,2012,1,9,17.5,2.6,13.5,,0.153
201,Chris,Dudley,Chris Dudley,"Dudley, Chris",C. Dudley,chris-dudley,1965-02-22T00:00:00,Yale,USA,Yale/USA,83,260,16,14,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,chris_dudley,1987,2002,N,Y,Y,1987,4,75,3.9,0.4,6.2,0,
201162,Jared,Dudley,Jared Dudley,"Dudley, Jared",J. Dudley,jared-dudley,1985-07-10T00:00:00,Boston College,USA,Boston College/USA,78,237,13,10,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jared_dudley,2007,2020,N,Y,Y,2007,1,22,0.5,0.5,1.7,,0.057
2768,Chris,Duhon,Chris Duhon,"Duhon, Chris",C. Duhon,chris-duhon,1982-08-31T00:00:00,Duke,USA,Duke/USA,73,190,9,21,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,chris_duhon,2004,2012,N,Y,Y,2004,2,38,6.5,4.4,2.3,0,
1626251,Duje,Dukan,Duje Dukan,"Dukan, Duje",D. Dukan,duje-dukan,1991-12-04T00:00:00,Wisconsin,Croatia,Wisconsin/Croatia,81,220,1,26,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,duje_dukan,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,6,1,4,0,
1495,Tim,Duncan,Tim Duncan,"Duncan, Tim",T. Duncan,tim-duncan,1976-04-25T00:00:00,Wake Forest,US Virgin Islands,Wake Forest/US Virgin Islands,83,250,19,21,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,tim_duncan,1997,2015,N,Y,Y,1997,1,1,19,3,10.8,15,
2399,Mike,Dunleavy,Mike Dunleavy,"Dunleavy, Mike",M. Dunleavy,mike-dunleavy,1980-09-15T00:00:00,Duke,USA,Duke/USA,81,230,15,34,Guard-Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,mike_dunleavy,2002,2016,N,Y,Y,2002,1,3,11.2,2.2,4.3,0,
1627739,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,75,205,4,32,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,kris_dunn,2016,2020,N,Y,Y,2016,1,5,7.3,3.4,3.6,,0.082
2648,Ronald,Dupree,Ronald Dupree,"Dupree, Ronald",R. Dupree,ronald-dupree,1981-01-26T00:00:00,Louisiana State,USA,Louisiana State/USA,79,209,6,"",Forward,Inactive,N,0,"","","","",ronald_dupree,2003,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,3.5,0.6,2.2,0,
201142,Kevin,Durant,Kevin Durant,"Durant, Kevin",K. Durant,kevin-durant,1988-09-29T00:00:00,Texas,USA,Texas/USA,82,240,12,7,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,kevin_durant,2007,2020,N,Y,Y,2007,1,2,29,5.3,7.3,,0.163
1628979,Trevon,Duval,Trevon Duval,"Duval, Trevon",T. Duval,trevon-duval,1998-08-03T00:00:00,Duke,USA,Duke/USA,74,189,1,0,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,trevon_duval,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.7,0.7,0.3,0,
202406,Jerome,Dyson,Jerome Dyson,"Dyson, Jerome",J. Dyson,jerome-dyson,1987-05-01T00:00:00,Connecticut,USA,Connecticut/USA,75,180,1,11,Guard,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,jerome_dyson,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,7.4,2,2.1,0,
203921,Cleanthony,Early,Cleanthony Early,"Early, Cleanthony",C. Early,cleanthony-early,1991-04-17T00:00:00,Wichita State,USA,Wichita State/USA,80,210,2,11,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,cleanthony_early,2014,2015,Y,Y,Y,2014,2,34,4.3,0.8,2.2,0,
202365,Devin,Ebanks,Devin Ebanks,"Ebanks, Devin",D. Ebanks,devin-ebanks,1989-10-28T00:00:00,West Virginia,USA,West Virginia/USA,81,215,3,3,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,devin_ebanks,2010,2012,Y,Y,Y,2010,2,43,3.6,0.4,1.9,0,
2569,Ndudi,Ebi,Ndudi Ebi,"Ebi, Ndudi",N. Ebi,ndudi-ebi,1984-06-18T00:00:00,Westbury Christian HS (TX),USA,Westbury Christian HS (TX)/USA,81,195,2,44,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,ndudi_ebi,2003,2004,Y,Y,Y,2003,1,26,2.1,0.2,1,0,
204067,Jarell,Eddie,Jarell Eddie,"Eddie, Jarell",J. Eddie,jarell-eddie,1991-10-30T00:00:00,Virginia Tech,USA,Virginia Tech/USA,79,218,2,31,Guard-Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,jarell_eddie,2015,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.6,0.1,0.9,0,
1629035,Carsen,Edwards,Carsen Edwards,"Edwards, Carsen",C. Edwards,carsen-edwards,1998-03-12T00:00:00,Purdue,USA,Purdue/USA,71,200,1,4,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,carsen_edwards,2019,2020,Y,Y,Y,2019,2,33,5.1,0.6,1.1,,0.076
2451,Corsley,Edwards,Corsley Edwards,"Edwards, Corsley",C. Edwards,corsley-edwards,1979-03-05T00:00:00,Central Connecticut State,USA,Central Connecticut State/USA,81,275,0,"",Forward,Inactive,N,0,"","","","",corsley_edwards,2002,2004,Y,Y,Y,2002,2,57,2.7,0.3,2.5,0,
2823,John,Edwards,John Edwards,"Edwards, John",J. Edwards,john-edwards,1981-07-31T00:00:00,Kent State,USA,Kent State/USA,84,275,2,54,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,john_edwards,2004,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.5,0.1,1,0,
202197,Shane,Edwards,Shane Edwards,"Edwards, Shane",S. Edwards,shane-edwards,1987-05-31T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,79,220,0,"",Forward,Inactive,N,0,"","","","",shane_edwards,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,1,0,1,0,
